catalogue_ticker,company_name,catalogue_country,catalogue_exchange_hint,catalogue_is_us_listed,resolution_status,resolution_note,exchange_code,mic,symbol,symbol_format,security_kind,listing_country,currency,figi,share_class_figi,isin,is_primary,is_us,confidence,source
EXLS,ExlService Holdings Inc,US,NASDAQGS,true,resolved,matched US directory as EXLS,US,XNAS,EXLS,us,ordinary,US,USD,BBG000NS3P30,BBG001SKWX40,,true,true,0.95,finnhub_directory
EXMR.F,Exmar NV,US,OTCPK,false,resolved,resolved by name search to EXMRF on US,US,XNYS,EXMRF,us,ordinary,US,USD,BBG000FGTG28,BBG001SL2739,,true,true,0.7,finnhub_directory
EXPD,Expeditors International of Washington Inc,US,NYSE,true,resolved,matched US directory as EXPD,US,XNYS,EXPD,us,ordinary,US,USD,BBG000BJ5GK2,BBG001S5QZZ1,,true,true,0.95,finnhub_directory
EXPE,Expedia Inc,US,NASDAQGS,true,resolved,matched US directory as EXPE,US,XNAS,EXPE,us,ordinary,US,USD,BBG000QY3XZ2,BBG001SP8VM0,,true,true,0.95,finnhub_directory
EXPG.F,Experian PLC,US,OTCPK,false,resolved,resolved by name search to EXPGF on US,US,XNYS,EXPGF,us,ordinary,US,USD,BBG000BKFZN3,BBG001SCNVC3,,true,true,0.7,finnhub_directory
EXPG.F,Experian PLC,US,OTCPK,false,resolved,resolved by name search to EXPGF on US,US,OOTC,EXPGY,us,adr,US,USD,BBG000H4RVT3,BBG001SRQYB2,,false,true,0.7,finnhub_directory
EXPN,Experian PLC,GB,LSE,false,resolved,,LN,XLON,EXPN,suffixed,ordinary,GB,GBP,BBG000FBCMD2,BBG001SCNVC3,,true,false,0.95,openfigi
EXPN,Experian PLC,GB,LSE,false,resolved,,US,OOTC,EXPGF,us,ordinary,US,USD,BBG000BKFZN3,BBG001SCNVC3,,false,true,0.9,finnhub_directory
EXPN,Experian PLC,GB,LSE,false,resolved,,US,OOTC,EXPGY,us,adr,US,USD,BBG000H4RVT3,BBG001SRQYB2,,false,true,0.75,finnhub_directory
EXR,Extra Space Storage Inc,US,NYSE,true,resolved,matched US directory as EXR,US,XNYS,EXR,us,other,US,USD,BBG000PV27K3,BBG001SLSXK5,,true,true,0.95,finnhub_directory
EZJL,Easyjet,US,BATS-CHIXE,false,resolved,,EB,BATE,EZJL,suffixed,ordinary,GB,EUR,BBG000H0TDZ2,BBG001SGFMC3,,true,false,0.95,openfigi
EZJL,Easyjet,US,BATS-CHIXE,false,resolved,,US,OOTC,EJTTF,us,ordinary,US,USD,BBG002Z6C3J3,BBG001SGFMC3,,false,true,0.9,finnhub_directory
EZJL,Easyjet,US,BATS-CHIXE,false,resolved,,US,OOTC,ESYJY,us,adr,US,USD,BBG000J39BX2,BBG001T5P8X3,,false,true,0.75,finnhub_directory
EZPW,EZCORP Inc,US,NASDAQGS,true,resolved,matched US directory as EZPW,US,XNAS,EZPW,us,ordinary,US,USD,BBG000C93HM1,BBG001S6RN67,,true,true,0.95,finnhub_directory
F,Ford Motor Company,US,NYSE,true,resolved,matched US directory as F,US,XNYS,F,us,ordinary,US,USD,BBG000BQPC32,BBG001S5TZ33,,true,true,0.95,finnhub_directory
FANG,Diamondback Energy Inc,US,NASDAQGS,true,resolved,matched US directory as FANG,US,XNAS,FANG,us,ordinary,US,USD,BBG002PHSYX9,BBG002PHSZN7,,true,true,0.95,finnhub_directory
FAST,Fastenal Company,US,NASDAQGS,true,resolved,matched US directory as FAST,US,XNAS,FAST,us,ordinary,US,USD,BBG000BJ8YN7,BBG001S5R1F7,,true,true,0.95,finnhub_directory
FCFS,FirstCash Inc,US,NASDAQGS,true,resolved,matched US directory as FCFS,US,XNAS,FCFS,us,ordinary,US,USD,BBG0145KL747,BBG0145KL756,,true,true,0.95,finnhub_directory
FCN,FTI Consulting Inc,US,NYSE,true,resolved,matched US directory as FCN,US,XNYS,FCN,us,ordinary,US,USD,BBG000K88H58,BBG001SCJVR2,,true,true,0.95,finnhub_directory
FCX,Freeport-McMoran Copper & Gold Inc,US,NYSE,true,resolved,matched US directory as FCX,US,XNYS,FCX,us,ordinary,US,USD,BBG000BJDB15,BBG001S5R3F3,,true,true,0.95,finnhub_directory
FDS,FactSet Research Systems Inc,US,NYSE,true,resolved,matched US directory as FDS,US,XNYS,FDS,us,ordinary,US,USD,BBG000BDJL83,BBG001S5XRL6,,true,true,0.95,finnhub_directory
FDX,FedEx Corporation,US,NYSE,true,resolved,matched US directory as FDX,US,XNYS,FDX,us,ordinary,US,USD,BBG000BJF1Z8,BBG001S5R3M5,,true,true,0.95,finnhub_directory
FDXF,FedEx Freight Holding Company Inc,US,NYSE,true,resolved,matched US directory as FDXF,US,XNYS,FDXF,us,ordinary,US,USD,BBG01ZPB91C4,BBG01ZPB92B3,,true,true,0.95,finnhub_directory
FE,FirstEnergy Corporation,US,NYSE,true,resolved,matched US directory as FE,US,XNYS,FE,us,ordinary,US,USD,BBG000BB6M98,BBG001S5R3N4,,true,true,0.95,finnhub_directory
FFH,Fairfax Financial Holdings Ltd,CA,TSX,false,resolved,,CN,XTSE,FFH,suffixed,ordinary,CA,CAD,BBG000BYQVJ5,BBG001S5YSP9,,true,false,0.95,openfigi
FFH,Fairfax Financial Holdings Ltd,CA,TSX,false,resolved,,US,OOTC,FRFHF,us,ordinary,US,USD,BBG000GTW565,BBG001S5YSP9,,false,true,0.9,finnhub_directory
FFH,Fairfax Financial Holdings Ltd,CA,TSX,false,resolved,,US,OOTC,FRFFF,us,other,US,USD,,,,false,true,0.75,finnhub_directory
FFIV,F5 Networks Inc,US,NASDAQGS,true,resolved,"likely renamed: catalogue says ""F5 Networks Inc"", venue says ""F5 INC""",US,XNYS,FFIV,us,ordinary,US,USD,BBG000CXYSZ6,BBG001SCP8D1,,true,true,0.6,finnhub_directory
FG,F&G Annuities & Life Inc,US,NYSE,true,resolved,matched US directory as FG,US,XNYS,FG,us,ordinary,US,USD,BBG01BGVGG87,BBG01BGVGH85,,true,true,0.95,finnhub_directory
FHI,Federated Investors Inc B,US,NYSE,true,resolved,"likely renamed: catalogue says ""Federated Investors Inc B"", venue says ""FEDERATED HERMES INC""",US,XNYS,FHI,us,ordinary,US,USD,BBG000BP0929,BBG001S6TGK4,,true,true,0.6,finnhub_directory
FHZN,Flughafen Zurich,CH,SWX,false,resolved,,SW,XSWX,FHZN,suffixed,ordinary,CH,CHF,BBG000BQB9Y0,BBG001SF6CM6,,true,false,0.95,openfigi
FHZN,Flughafen Zurich,CH,SWX,false,resolved,,US,OOTC,UZAPF,us,ordinary,US,USD,BBG000BRQQM7,BBG001SF6CM6,,false,true,0.9,finnhub_directory
FICO,Fair Isaac Corporation,US,NYSE,true,resolved,matched US directory as FICO,US,XNYS,FICO,us,ordinary,US,USD,BBG000DW76Y6,BBG001S8ZT61,,true,true,0.95,finnhub_directory
FIE,Fielmann AG,CH,SWX,false,resolved,,SW,XSWX,FIE,suffixed,ordinary,CH,CHF,BBG006TLPWG3,BBG001S80B86,,true,false,0.95,openfigi
FIE,Fielmann AG,CH,SWX,false,resolved,,US,OOTC,FLMNF,us,ordinary,US,USD,BBG000Q7K100,BBG001S80B86,,false,true,0.9,finnhub_directory
FIE,Fielmann AG,CH,SWX,false,resolved,,US,OOTC,FLMNY,us,adr,US,USD,BBG002C8RP18,BBG002C8RPS9,,false,true,0.75,finnhub_directory
FIGS,Figs Inc,US,NYSE,true,resolved,matched US directory as FIGS,US,XNYS,FIGS,us,ordinary,US,USD,BBG004SK5VL9,BBG004SK5VM8,,true,true,0.95,finnhub_directory
FIS,Fidelity National Information Services Inc,US,NYSE,true,resolved,matched US directory as FIS,US,XNYS,FIS,us,ordinary,US,USD,BBG000BK2F42,BBG001S8SWQ0,,true,true,0.95,finnhub_directory
FISV,Fiserv Inc,US,NASDAQGS,true,resolved,matched US directory as FISV,US,XNAS,FISV,us,ordinary,US,USD,BBG000BJKPG0,BBG001S5R6Q4,,true,true,0.95,finnhub_directory
FITB,Fifth Third Bancorp,US,NYSE,true,resolved,matched US directory as FITB,US,XNYS,FITB,us,ordinary,US,USD,BBG000BJL3N0,BBG001S5R6S2,,true,true,0.95,finnhub_directory
FIVE,Five Below Inc,US,NASDAQGS,true,resolved,matched US directory as FIVE,US,XNAS,FIVE,us,ordinary,US,USD,BBG001636CR2,BBG001TCDMY9,,true,true,0.95,finnhub_directory
FIVN,Five9 Inc,US,NASDAQGM,true,resolved,matched US directory as FIVN,US,XNAS,FIVN,us,ordinary,US,USD,BBG001KHJM17,BBG001V0P7K7,,true,true,0.95,finnhub_directory
FIX,Comfort Systems USA Inc,US,NYSE,true,resolved,matched US directory as FIX,US,XNYS,FIX,us,ordinary,US,USD,BBG000BWN2Y9,BBG001SB1GG8,,true,true,0.95,finnhub_directory
FKUR.F,Fujikura Ltd,US,OTCPK,false,resolved,resolved by name search to FKURF on US,US,XNYS,FKURF,us,ordinary,US,USD,BBG000DC0SN1,BBG001S5RSN9,,true,true,0.7,finnhub_directory
FKUR.F,Fujikura Ltd,US,OTCPK,false,resolved,resolved by name search to FKURF on US,US,OOTC,FJIKY,us,adr,US,USD,BBG01QPTL7P4,BBG01QPTL8K7,,false,true,0.7,finnhub_directory
FLEX,Flex Ltd,US,NASDAQGS,true,resolved,matched US directory as FLEX,US,XNAS,FLEX,us,ordinary,US,USD,BBG000BP5YT0,BBG001SC5SP6,,true,true,0.95,finnhub_directory
FLS,Flowserve Corporation,US,NYSE,true,resolved,matched US directory as FLS,US,XNYS,FLS,us,ordinary,US,USD,BBG000FFH4P5,BBG001SB3F87,,true,true,0.95,finnhub_directory
FLYW,Flywire Corp,US,NASDAQGS,true,resolved,"likely renamed: catalogue says ""Flywire Corp"", venue says ""FLYWIRE CORP-VOTING""",US,XNYS,FLYW,us,ordinary,US,USD,BBG002030NC4,BBG002030ND3,,true,true,0.6,finnhub_directory
FN,Fabrinet,US,NYSE,true,resolved,matched US directory as FN,US,XNYS,FN,us,ordinary,US,USD,BBG000HBFQP5,BBG001SP57F4,,true,true,0.95,finnhub_directory
FNF,Fidelity National Financial Inc,US,NYSE,true,resolved,matched US directory as FNF,US,XNYS,FNF,us,ordinary,US,USD,BBG006N7S6K9,BBG006N7S6J1,,true,true,0.95,finnhub_directory
FNLP.F,Fresnillo PLC,US,OTCPK,false,resolved,resolved by name search to FNLPF on US,US,XNYS,FNLPF,us,ordinary,US,USD,BBG000VJJHR6,BBG001STFFC0,,true,true,0.7,finnhub_directory
FNV,Franco-Nevada Corporation,CA,NYSE,true,resolved,matched US directory as FNV,US,XNYS,FNV,us,ordinary,US,USD,BBG000RD3CL8,BBG001STGSR5,,true,true,0.95,finnhub_directory
FOX,Fox Corp Class B,US,NASDAQGS,true,resolved,matched US directory as FOX,US,XNAS,FOX,us,ordinary,US,USD,BBG00JHNKJY8,BBG00JHNKKR3,,true,true,0.95,finnhub_directory
FOX,Fox Corp Class B,US,NASDAQGS,true,resolved,matched US directory as FOX,US,XNAS,FOXA,us,ordinary,US,USD,BBG00JHNJW99,BBG00JHNJX06,,false,true,0.75,finnhub_directory
FOXA,Fox Corp Class A,US,NASDAQGS,true,resolved,matched US directory as FOXA,US,XNAS,FOXA,us,ordinary,US,USD,BBG00JHNJW99,BBG00JHNJX06,,true,true,0.95,finnhub_directory
FOXA,Fox Corp Class A,US,NASDAQGS,true,resolved,matched US directory as FOXA,US,XNAS,FOX,us,ordinary,US,USD,BBG00JHNKJY8,BBG00JHNKKR3,,false,true,0.75,finnhub_directory
FPLS.F,5N Plus Inc.,US,OTCPK,false,resolved,resolved by name search to FPLSF on US,US,XNYS,FPLSF,us,ordinary,US,USD,BBG000V26W30,BBG001T0QWG9,,true,true,0.7,finnhub_directory
FRES,Fresnillo PLC,GB,LSE,false,resolved,,LN,XLON,FRES,suffixed,ordinary,GB,GBP,BBG000VH0TC0,BBG001STFFC0,,true,false,0.95,openfigi
FRES,Fresnillo PLC,GB,LSE,false,resolved,,US,OOTC,FNLPF,us,ordinary,US,USD,BBG000VJJHR6,BBG001STFFC0,,false,true,0.9,finnhub_directory
FRO,Frontline Ltd,CY,NYSE,true,resolved,matched US directory as FRO,US,XNYS,FRO,us,ordinary,US,USD,BBG000BTQNQ6,BBG001S66K75,,true,true,0.95,finnhub_directory
FRPT,Freshpet Inc,US,NASDAQGM,true,resolved,matched US directory as FRPT,US,XNAS,FRPT,us,ordinary,US,USD,BBG001D0HB36,BBG001V04FM0,,true,true,0.95,finnhub_directory
FRSH,Freshworks Inc,US,NASDAQGS,true,resolved,matched US directory as FRSH,US,XNAS,FRSH,us,ordinary,US,USD,BBG0029KYGL5,BBG0029KYGM4,,true,true,0.95,finnhub_directory
FRT,Federal Realty Investment Trust,US,NYSE,true,resolved,matched US directory as FRT,US,XNYS,FRT,us,other,US,USD,BBG000BJVN28,BBG001S5RC36,,true,true,0.95,finnhub_directory
FSLR,First Solar Inc,US,,true,resolved,matched US directory as FSLR,US,XNAS,FSLR,us,ordinary,US,USD,BBG000BFL116,BBG001S991Z7,,true,true,0.95,finnhub_directory
FSM,Fortuna Mining Corp,US,NYSE,true,resolved,matched US directory as FSM,US,XNYS,FSM,us,ordinary,US,USD,BBG000LDZ482,BBG001S982M0,,true,true,0.95,finnhub_directory
FSPK.F,Fisher & Paykel Healthcare Corporation Ltd,US,OTCPK,false,resolved,resolved by name search to FSPKF on US,US,XNYS,FSPKF,us,ordinary,US,USD,BBG000D35BD4,BBG001SHM1Z4,,true,true,0.7,openfigi
FSS,Federal Signal Corporation,US,NYSE,true,resolved,matched US directory as FSS,US,XNYS,FSS,us,ordinary,US,USD,BBG000BJXWX2,BBG001S5RD98,,true,true,0.95,finnhub_directory
FTAI,FTAI Aviation Ltd,US,NASDAQGS,true,resolved,matched US directory as FTAI,US,XNAS,FTAI,us,ordinary,US,USD,BBG019M62R45,BBG019M62R54,,true,true,0.95,finnhub_directory
FTDR,Frontdoor Inc,US,NASDAQGS,true,resolved,matched US directory as FTDR,US,XNAS,FTDR,us,ordinary,US,USD,BBG00H9MNDZ2,BBG00H9MNF05,,true,true,0.95,finnhub_directory
FTI,TechnipFMC PLC,GB,NYSE,true,resolved,matched US directory as FTI,US,XNYS,FTI,us,ordinary,US,USD,BBG00DL8NMV2,BBG00DL8NMT5,,true,true,0.95,finnhub_directory
FTK,flatexDEGIRO AG,US,DB,true,resolved,,GR,XETR,FTK,suffixed,ordinary,DE,EUR,BBG000F9PSS4,BBG001T2HLN1,,true,false,0.95,openfigi
FTK,flatexDEGIRO AG,US,DB,true,resolved,,US,OOTC,FNNTF,us,ordinary,US,USD,BBG00L4Q9B89,BBG001T2HLN1,,false,true,0.9,finnhub_directory
FTNT,"Fortinet, Inc.",US,,true,resolved,matched US directory as FTNT,US,XNAS,FTNT,us,ordinary,US,USD,BBG000BCMBG4,BBG001S77BL6,,true,true,0.95,finnhub_directory
FTRO.F,First Resources Limited,US,OTCPK,false,resolved,resolved by name search to FTROF on US,US,XNYS,FTROF,us,ordinary,US,USD,BBG00GMD2YC1,BBG001SV4YK7,,true,true,0.7,openfigi
FTV,Fortive Corp,US,NYSE,true,resolved,matched US directory as FTV,US,XNYS,FTV,us,ordinary,US,USD,BBG00BLVZ228,BBG00BLVZ237,,true,true,0.95,finnhub_directory
FUJH.F,Subaru Corp,US,OTCPK,false,resolved,resolved by name search to FUJHF on US,US,XNYS,FUJHF,us,ordinary,US,USD,BBG000C05Z11,BBG001S6BHX7,,true,true,0.7,finnhub_directory
G,Genpact Limited,BM,,true,resolved,matched US directory as G,US,XNYS,G,us,ordinary,US,USD,BBG000RQBFV2,BBG001SJT2Y2,,true,true,0.95,finnhub_directory
G24,Scout24 SE,CH,SWX,false,resolved,,SW,XSWX,G24,suffixed,ordinary,CH,CHF,BBG00HPS37N9,BBG005ZN5L52,,true,false,0.95,openfigi
